LINK_IMAGE,FEC_ELECTION_YR,CMTE_NM,CMTE_ID,CMTE_TP,CMTE_DSGN,CMTE_FILING_FREQ,ADDRESS,CMTE_CITY,CMTE_ST,CMTE_ZIP,TRES_NM,CAND_ID,CAND_NAME,CAND_ELECTION_YR,FORM_TP_CD,RPT_TP,RPT_YR,RECEIPT_DT,INDV_ITEM_CONTB,INDV_UNITEM_CONTB,INDV_CONTB,INDV_REF,PTY_CMTE_CONTB,OTH_CMTE_CONTB,OTH_CMTE_REF,CAND_CNTB,TTL_CONTB,TTL_CONTB_REF,CAND_LOAN,CAND_LOAN_REPYMNT,OTH_LOANS,OTH_LOAN_REPYMTS,TTL_LOANS,TTL_LOAN_REPYMTS,TRANF_FROM_OTHER_AUTH_CMTE,TRANF_FROM_NONFED_ACCT_PER,TRANF_FROM_NONFED_LEVIN_PER,TTL_NONFED_TRANF_PER,OTHER_RECEIPTS,TTL_RECEIPTS,TTL_FED_RECEIPTS_PER,OP_EXP_PER,SHARED_FED_OP_EXP_PER,SHARED_NONFED_OP_EXP_PER,TTL_OP_EXP_PER,OFFSETS_TO_OP_EXP,SHARED_FED_ACTVY_FED_SHR_PER,SHARED_FED_ACTVY_NONFED_PER,NON_ALLOC_FED_ELECT_ACTVY_PER,TTL_FED_ELECT_ACTVY_PER,FED_CAND_CMTE_CONTB_PER,FED_CAND_CONTB_REF_PER,INDT_EXP_PER,COORD_EXP_BY_PTY_CMTE_PER,LOANS_MADE_PER,LOAN_REPYMTS_RECEIVED_PER,TRANF_TO_OTHER_AUTH_CMTE,FNDRSG_DISB,OFFSETS_TO_FNDRSG,EXEMPT_LEGAL_ACCTG_DISB,OFFSETS_TO_LEGAL_ACCTG,TTL_OFFSETS_TO_OP_EXP,OTHER_DISB_PER,TTL_FED_DISB_PER,TTL_DISB,NET_CONTB,NET_OP_EXP,COH_BOP,COH_COP,DEBTS_OWED_BY_CMTE,DEBTS_OWED_TO_CMTE,CVG_START_DT,TIME_STAMP,CVG_END_DT,POL_PTY_CMTE_CONTB,CAND_ID,COH_BOY,COH_COY,EXP_PRIOR_YRS_SUBJECT_LIM_PER,EXP_SUBJECT_LIMITS_PER,FED_FUNDS_PER,ITEM_CONVN_EXP_DISB_PER,ITEM_OTHER_DISB_PER,ITEM_OTHER_INCOME_PER,ITEM_OTHER_REF_REB_RET_PER,ITEM_REF_REB_RET_PER,OTHER_FED_OP_EXP_PER,SUBTTL_CONVN_EXP_DISB_PER,SUBTTL_OTHER_REF_REB_RET_PER,SUBTTL_REF_REB_RET_PER,TTL_COMMUNICATION_COST,TTL_EXP_SUBJECT_LIMITS,UNITEM_CONVN_EXP_DISB_PER,UNITEM_OTHER_DISB_PER,UNITEM_OTHER_INCOME_PER,UNITEM_OTHER_REF_REB_RET_PER,UNITEM_REF_REB_RET_PER
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00706697tabIndex=3","2024","DE BLASIO 2020","C00706697","P","P","Q","1 CITY PT APT 38J","BROOKLYN","NY","11201","BLOCK, HERBERT","P00012054","DE BLASIO, BILL","2020","F3P","YE","2023","30-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","274.95","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","274.95","0","101866.96","2531.73","2256.78","0","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P00012054","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00706697tabIndex=3","2024","DE BLASIO 2020","C00706697","P","P","Q","1 CITY PT APT 38J","BROOKLYN","NY","11201","BLOCK, HERBERT","P00012054","DE BLASIO, BILL","2020","F3P","Q1","2024","15-APR-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","2025","","100.05","","","","2025","","","","","","","","","","","0","0","0","0","0","2025","0","","100.05","0","99942.01","2256.78","4181.73","0","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P00012054","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00707802tabIndex=3","2024","DWIGHT SMITH'S CAMPAIGN FOR THE AMERICAN PEOPLE","C00707802","P","P","Q","4600 WEST LIBERTY ROAD","ANN ARBOR","MI","48103","SMITH, DWIGHT","P00012187","SMITH, DWIGHT STANFORD","2020","F3P","Q1","2023","06-APR-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","240","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","240","0","240","0","-240","0","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P00012187","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00707802tabIndex=3","2024","DWIGHT SMITH'S CAMPAIGN FOR THE AMERICAN PEOPLE","C00707802","P","P","Q","4600 WEST LIBERTY ROAD","ANN ARBOR","MI","48103","SMITH, DWIGHT","P00012187","SMITH, DWIGHT STANFORD","2020","F3P","Q2","2023","14-JUL-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P00012187","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00707802tabIndex=3","2024","DWIGHT SMITH'S CAMPAIGN FOR THE AMERICAN PEOPLE","C00707802","P","P","Q","4600 WEST LIBERTY ROAD","ANN ARBOR","MI","48103","SMITH, DWIGHT","P00012187","SMITH, DWIGHT STANFORD","2020","F3P","Q3","2023","02-OCT-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P00012187","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00707802tabIndex=3","2024","DWIGHT SMITH'S CAMPAIGN FOR THE AMERICAN PEOPLE","C00707802","P","P","Q","4600 WEST LIBERTY ROAD","ANN ARBOR","MI","48103","SMITH, DWIGHT","P00012187","SMITH, DWIGHT STANFORD","2020","F3P","YE","2023","04-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P00012187","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00707802tabIndex=3","2024","DWIGHT SMITH'S CAMPAIGN FOR THE AMERICAN PEOPLE","C00707802","P","P","Q","4600 WEST LIBERTY ROAD","ANN ARBOR","MI","48103","SMITH, DWIGHT","P00012187","SMITH, DWIGHT STANFORD","2020","F3P","Q1","2024","09-APR-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P00012187","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00708024tabIndex=3","2024","HOWIE HAWKINS FOR OUR FUTURE","C00708024","P","P","T","POST OFFICE BOX 562","SYRACUSE","NY","13205","CHRISTAL, TRAVIS","P00012211","HAWKINS, HOWIE","2024","F3P","Q1","2023","14-APR-23","372","357","728.18","0","0","0","0","666.79","1394.97","0","0","0","0","0","0","0","0","","","","0","1394.97","","1504.71","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","1504.71","36782.77","69253.46","109.74","0","300","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P00012211","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00708024tabIndex=3","2024","HOWIE HAWKINS FOR OUR FUTURE","C00708024","P","P","T","POST OFFICE BOX 562","SYRACUSE","NY","13205","CHRISTAL, TRAVIS","P00012211","HAWKINS, HOWIE","2024","F3P","TER","2023","15-APR-23","0","0","0","0","0","0","0","400","400","0","0","0","0","0","0","0","0","","","","0","1400","","1400","","","","1000","","","","","","","","","","","0","0","0","0","0","1000","0","","1400","37182.77","69653.46","0","0","0","0","2023-04-01","2023-04-15T00:00:00-05:00","2023-04-15","0","P00012211","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00713172tabIndex=3","2024","SOLIDARITY COMMITTEE TO ELECT BRIAN CARROLL","C00713172","P","P","Q","3049 E. BIRCH AVE.","VISALIA","CA","93292","CARROLL, BRIAN T CARROLL","P00013771","CARROLL, BRIAN T","2020","F3P","Q1","2023","11-APR-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","19730","16516.6","3703.78","3703.78","3566.58","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P00013771","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00713172tabIndex=3","2024","SOLIDARITY COMMITTEE TO ELECT BRIAN CARROLL","C00713172","P","P","Q","3049 E. BIRCH AVE.","VISALIA","CA","93292","CARROLL, BRIAN T CARROLL","P00013771","CARROLL, BRIAN T","2020","F3P","Q2","2023","09-AUG-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","100","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","19730","16616.6","3703.78","3603.78","3466.58","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P00013771","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00713172tabIndex=3","2024","SOLIDARITY COMMITTEE TO ELECT BRIAN CARROLL","C00713172","P","P","Q","3049 E. BIRCH AVE.","VISALIA","CA","93292","CARROLL, BRIAN T CARROLL","P00013771","CARROLL, BRIAN T","2020","F3P","Q3","2023","04-OCT-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","100","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","19730","16716.6","3603.78","3503.78","3366.58","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P00013771","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728014tabIndex=3","2024","FRIENDS OF SUSAN BUCHSER-LOCHOCKI FOR PRESIDENT OF THE USA","C00728014","P","P","Q","547 HENDERSON HOLLOW","CORE","WV","26541","BUCHSER, SUSAN MAUDE MS.","P00014357","BUCHSER-LOCHOCKI, SUSAN","2024","F3P","Q1","2023","21-APR-23","0","0","0","0","0","0","0","35.97","35.97","0","6593.06","0","0","0","6593.06","0","0","","","","0","6629.03","","35.97","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","35.97","35.97","35.97","6448.81","13041.87","6593.06","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P00014357","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728014tabIndex=3","2024","FRIENDS OF SUSAN BUCHSER-LOCHOCKI FOR PRESIDENT OF THE USA","C00728014","P","P","Q","547 HENDERSON HOLLOW","CORE","WV","26541","BUCHSER, SUSAN MAUDE MS.","P00014357","BUCHSER-LOCHOCKI, SUSAN","2024","F3P","Q2","2023","15-JUL-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","35.97","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","35.97","35.97","71.94","13041.87","13005.9","6593.06","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P00014357","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728014tabIndex=3","2024","FRIENDS OF SUSAN BUCHSER-LOCHOCKI FOR PRESIDENT OF THE USA","C00728014","P","P","Q","547 HENDERSON HOLLOW","CORE","WV","26541","BUCHSER, SUSAN MAUDE MS.","P00014357","BUCHSER-LOCHOCKI, SUSAN","2024","F3P","Q3","2023","15-OCT-23","0","0","0","0","0","0","0","595.76","595.76","0","0","0","0","0","0","0","0","","","","0","595.76","","648.73","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","648.73","631.73","720.67","13005.9","12952.93","6593.06","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P00014357","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728014tabIndex=3","2024","FRIENDS OF SUSAN BUCHSER-LOCHOCKI FOR PRESIDENT OF THE USA","C00728014","P","P","Q","547 HENDERSON HOLLOW","CORE","WV","26541","BUCHSER, SUSAN MAUDE MS.","P00014357","BUCHSER-LOCHOCKI, SUSAN","2024","F3P","YE","2023","08-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","41.97","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","41.97","631.73","762.64","12952.93","12910.96","6593.06","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P00014357","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728014tabIndex=3","2024","FRIENDS OF SUSAN BUCHSER-LOCHOCKI FOR PRESIDENT OF THE USA","C00728014","P","P","Q","547 HENDERSON HOLLOW","CORE","WV","26541","BUCHSER, SUSAN MAUDE MS.","P00014357","BUCHSER-LOCHOCKI, SUSAN","2024","F3P","Q1","2024","14-APR-24","0","0","0","0","0","0","0","4223.79","4223.79","0","0","0","0","0","0","0","0","","","","0","4223.79","","4586.6","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","4586.6","4855.52","5349.24","12910.96","12548.15","6593.06","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P00014357","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728097tabIndex=3","2024","CASTRO FOR AMERICA","C00728097","P","P","T","12 PARK PLACE","MANSFIELD","TX","76063","GARZA, ALFONSO","P40007312","CASTRO, JOHN ANTHONY","2024","F3P","Q1","2023","23-MAR-23","0","0","0","0","0","0","0","2157.45","2157.45","0","0","0","0","0","0","0","0","","","","0","2157.45","","2157.45","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","2157.45","2157.45","2157.45","0","0","0","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P40007312","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728097tabIndex=3","2024","CASTRO FOR AMERICA","C00728097","P","P","T","12 PARK PLACE","MANSFIELD","TX","76063","GARZA, ALFONSO","P40007312","CASTRO, JOHN ANTHONY","2024","F3P","Q2","2023","12-OCT-23","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","0","1","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","1","0","1","2","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P40007312","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728097tabIndex=3","2024","CASTRO FOR AMERICA","C00728097","P","P","T","12 PARK PLACE","MANSFIELD","TX","76063","GARZA, ALFONSO","P40007312","CASTRO, JOHN ANTHONY","2024","F3P","Q3","2023","12-OCT-23","677","0","677","0","0","0","0","0","677","0","0","0","0","0","0","0","0","","","","0","677","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","677","0","1","678","0","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P40007312","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728097tabIndex=3","2024","CASTRO FOR AMERICA","C00728097","P","P","T","12 PARK PLACE","MANSFIELD","TX","76063","GARZA, ALFONSO","P40007312","CASTRO, JOHN ANTHONY","2024","F3P","YE","2023","20-MAR-24","0","156","156.24","0","0","0","0","20263.11","20419.35","0","0","0","0","0","0","0","0","","","","0","20419.35","","20263.11","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","20263.11","23204.72","23194.56","-146.08","10.16","0","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P40007312","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728097tabIndex=3","2024","CASTRO FOR AMERICA","C00728097","P","P","T","12 PARK PLACE","MANSFIELD","TX","76063","GARZA, ALFONSO","P40007312","CASTRO, JOHN ANTHONY","2024","F3P","TER","2024","20-MAR-24","0","0","0","0","0","0","0","743.94","743.94","0","0","0","0","0","0","0","0","","","","0","743.94","","743.94","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","743.94","23948.66","23938.5","10.16","10.16","0","0","2024-01-01","2024-03-15T00:00:00-05:00","2024-03-15","0","P40007312","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728154tabIndex=3","2024","MIKE BLOOMBERG 2020, INC.","C00728154","P","P","Q","909 THIRD AVENUE C/O GELLER & COMPANY","NEW YORK","NY","10022","HOROWITZ, HAYDEN","P00014530","BLOOMBERG, MICHAEL R.","2020","F3P","Q1","2023","14-APR-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","18682.58","-2427103.14","3223361.87","3223361.87","0","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P00014530","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728154tabIndex=3","2024","MIKE BLOOMBERG 2020, INC.","C00728154","P","P","Q","909 THIRD AVENUE C/O GELLER & COMPANY","NEW YORK","NY","10022","HOROWITZ, HAYDEN","P00014530","BLOOMBERG, MICHAEL R.","2020","F3P","Q2","2023","14-JUL-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","18682.58","-2427103.14","3223361.87","3223361.87","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P00014530","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728154tabIndex=3","2024","MIKE BLOOMBERG 2020, INC.","C00728154","P","P","Q","909 THIRD AVENUE C/O GELLER & COMPANY","NEW YORK","NY","10022","HOROWITZ, HAYDEN","P00014530","BLOOMBERG, MICHAEL R.","2020","F3P","Q3","2023","14-OCT-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","26.13","","0","","","","26.13","","","","","","","","","","","0","0","0","0","0","26.13","0","","0","18682.58","-2427129.27","3223361.87","3223388","0","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P00014530","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728154tabIndex=3","2024","MIKE BLOOMBERG 2020, INC.","C00728154","P","P","Q","909 THIRD AVENUE C/O GELLER & COMPANY","NEW YORK","NY","10022","HOROWITZ, HAYDEN","P00014530","BLOOMBERG, MICHAEL R.","2020","F3P","YE","2023","26-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","3740.69","","16555.26","","","","3740.69","","","","","","","","","","","0","0","0","0","0","3740.69","0","","16555.26","18682.58","-2414314.7","3223388","3210573.43","0","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P00014530","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00728154tabIndex=3","2024","MIKE BLOOMBERG 2020, INC.","C00728154","P","P","Q","909 THIRD AVENUE C/O GELLER & COMPANY","NEW YORK","NY","10022","HOROWITZ, HAYDEN","P00014530","BLOOMBERG, MICHAEL R.","2020","F3P","Q1","2024","12-APR-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","3600","","0","","","","3600","","","","","","","","","","","0","0","0","0","0","3600","0","","0","18682.58","-2417914.7","3210573.43","3214173.43","0","0","2024-01-01","2024-03-31T00:00:00-05:00","2024-03-31","0","P00014530","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00736686tabIndex=3","2024","ZERO EXPENDITURE IN THE ELECTION OF AARON AVOURIS FOR PRESIDENT","C00736686","P","P","Q","5219 SOLAR DR.","SHELBY TOWNSHIP","MI","48316","AVOURIS, AARON P","P00015297","AVOURIS, AARON PATRICK","2024","F3P","Q1","2023","17-APR-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","1.25","0","1.25","1.25","0","0","2023-01-01","2023-03-31T00:00:00-05:00","2023-03-31","0","P00015297","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00736686tabIndex=3","2024","ZERO EXPENDITURE IN THE ELECTION OF AARON AVOURIS FOR PRESIDENT","C00736686","P","P","Q","5219 SOLAR DR.","SHELBY TOWNSHIP","MI","48316","AVOURIS, AARON P","P00015297","AVOURIS, AARON PATRICK","2024","F3P","Q2","2023","04-JUL-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","1.25","0","1.25","1.25","0","0","2023-04-01","2023-06-30T00:00:00-05:00","2023-06-30","0","P00015297","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00736686tabIndex=3","2024","ZERO EXPENDITURE IN THE ELECTION OF AARON AVOURIS FOR PRESIDENT","C00736686","P","P","Q","5219 SOLAR DR.","SHELBY TOWNSHIP","MI","48316","AVOURIS, AARON P","P00015297","AVOURIS, AARON PATRICK","2024","F3P","Q3","2023","08-OCT-23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2023-07-01","2023-09-30T00:00:00-05:00","2023-09-30","0","P00015297","","","","","0","","","","","","","","","","","","","","","",""
"http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=C00736686tabIndex=3","2024","ZERO EXPENDITURE IN THE ELECTION OF AARON AVOURIS FOR PRESIDENT","C00736686","P","P","Q","5219 SOLAR DR.","SHELBY TOWNSHIP","MI","48316","AVOURIS, AARON P","P00015297","AVOURIS, AARON PATRICK","2024","F3P","YE","2023","01-JAN-24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","0","","","","0","","","","","","","","","","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","2023-10-01","2023-12-31T00:00:00-05:00","2023-12-31","0","P00015297","","","","","0","","","","","","","","","","","","","","","",""
